1.277, 0.6385, 0.025, 
1.275, 0.6375, 0.025, 
1.296, 0.648, 0.025, 
1.328, 0.664, 0.025, 
1.342, 0.671, 0.025, 
1.079, 0.5395, 0.0375, 
1.077, 0.5385, 0.0375, 
1.109, 0.5545, 0.0375, 
1.053, 0.5265, 0.0375, 
1.089, 0.5445, 0.0375, 
0.974, 0.487, 0.05, 
0.975, 0.4875, 0.05, 
0.932, 0.466, 0.05, 
0.98, 0.49, 0.05, 
0.896, 0.448, 0.05, 
0.668, 0.334, 0.1, 
0.696, 0.348, 0.1, 
0.702, 0.351, 0.1, 
0.664, 0.332, 0.1, 
0.656, 0.328, 0.1, 
0.455, 0.2275, 0.15, 
0.391, 0.1955, 0.15, 
0.466, 0.233, 0.15, 
0.424, 0.212, 0.15, 
0.483, 0.2415, 0.15, 
0.304, 0.152, 0.2, 
0.32, 0.16, 0.2, 
0.324, 0.162, 0.2, 
0.306, 0.153, 0.2, 
0.311, 0.1555, 0.2, 
0.233, 0.1165, 0.25, 
0.246, 0.123, 0.25, 
0.221, 0.1105, 0.25, 
0.24, 0.12, 0.25, 
0.233, 0.1165, 0.25, 
0.175, 0.0875, 0.35, 
0.168, 0.084, 0.35, 
0.178, 0.089, 0.35, 
0.197, 0.0985, 0.35, 
0.196, 0.098, 0.35, 
0.179, 0.0895, 0.45, 
0.164, 0.082, 0.45, 
0.169, 0.0845, 0.45, 
0.17, 0.085, 0.45, 
0.169, 0.0845, 0.45, 
0.156, 0.078, 0.6, 
0.158, 0.079, 0.6, 
0.162, 0.081, 0.6, 
0.155, 0.0775, 0.6, 
0.168, 0.084, 0.6, 
0.16, 0.08, 0.85, 
0.155, 0.0775, 0.85, 
0.157, 0.0785, 0.85, 
0.163, 0.0815, 0.85, 
0.161, 0.0805, 0.85, 
0.156, 0.078, 1.0, 
0.156, 0.078, 1.0, 
0.156, 0.078, 1.0, 
0.156, 0.078, 1.0, 
0.156, 0.078, 1.0, 
